"time (s)","velocity (m/s)"
63.560000,    -17.683116
63.570000,    -17.683116
63.580000,    -17.683116
63.590000,    -17.683116
63.600000,    -17.683116
63.610000,    -17.683116
63.620000,    -17.683116
63.630000,    -17.683116
63.640000,    -17.683116
63.650000,    -17.683116
63.660000,    -17.683116
63.670000,    -17.683116
63.680000,    -17.683116
63.690000,    -17.683116
63.700000,    -17.683116
63.710000,    -17.683116
63.720000,    -17.683116
63.730000,    -17.683116
63.740000,    -17.683116
63.750000,    -17.683116
63.760000,    -17.683116
63.770000,    -17.683116
63.780000,    -17.683116
63.790000,    -17.683116
63.800000,    -17.683116
63.810000,    -17.683116
63.820000,    -17.683116
63.830000,    -17.683116
63.840000,    -17.683116
63.850000,    -17.683116
63.860000,    -17.683116
63.870000,    -17.683116
63.880000,    -17.683116
63.890000,    -17.683116
63.900000,    -17.683116
63.910000,    -17.683116
63.920000,    -17.683116
63.930000,    -17.683116
63.940000,    -17.683116
63.950000,    -17.683116
63.960000,    -17.683116
63.970000,    -17.683116
63.980000,    -17.683116
63.990000,    -17.683116
64.000000,    -17.683116
64.010000,    -17.683116
64.020000,    -17.683116
64.030000,    -17.683116
64.040000,    -17.683116
64.050000,    -17.683116
64.060000,    -17.683116
64.070000,    -17.683116
64.080000,    -17.683116
64.090000,    -17.683116
64.100000,    -17.683116
64.110000,    -17.683116
64.120000,    -17.683116
64.130000,    -17.683116
64.140000,    -17.683116
64.150000,    -17.683116
64.160000,    -17.683116
64.170000,    -17.683116
64.180000,    -17.683116
64.190000,    -17.683116
64.200000,    -17.683116
64.210000,    -17.683116
64.220000,    -17.683116
64.230000,    -17.683116
64.240000,    -17.683116
64.250000,    -17.683116
64.260000,    -17.683116
64.270000,    -17.683116
64.280000,    -17.683116
64.290000,    -17.683116
64.300000,    -17.683116
64.310000,    -17.683116
64.320000,    -17.683116
64.330000,    -17.683116
64.340000,    -17.683116
64.350000,    -17.683116
64.360000,    -17.683116
64.370000,    -17.683116
64.380000,    -17.683116
64.390000,    -17.683116
64.400000,    -17.683116
64.410000,    -17.683116
64.420000,    -17.683116
64.430000,    -17.683116
64.440000,    -17.683116
64.450000,    -17.683116
64.460000,    -17.683116
64.470000,    -17.683116
64.480000,    -17.683116
64.490000,    -17.683116
64.500000,    -17.683116
64.510000,    -17.683116
64.520000,    -17.683116
64.530000,    -17.683116
64.540000,    -17.683116
64.550000,    -17.683116
64.560000,    -17.683116
64.570000,    -17.683116
64.580000,    -17.683116
64.590000,    -17.683116
64.600000,    -17.683116
64.610000,    -17.683116
64.620000,    -17.683116
64.630000,    -17.683116
64.640000,    -17.683116
64.650000,    -17.683116
64.660000,    -17.683116
64.670000,    -17.683116
64.680000,    -17.683116
64.690000,    -17.683116
64.700000,    -17.683116
64.710000,    -17.683116
64.720000,    -17.683116
64.730000,    -17.683116
64.740000,    -17.683116
64.750000,    -17.683116
64.760000,    -17.683116
64.770000,    -17.683116
64.780000,    -17.683116
64.790000,    -17.683116
64.800000,    -17.683116
64.810000,    -17.683116
64.820000,    -17.683116
64.830000,    -17.683116
64.840000,    -17.683116
64.850000,    -17.683116
64.860000,    -17.683116
64.870000,    -17.683116
64.880000,    -17.683116
64.890000,    -17.683116
64.900000,    -17.683116
64.910000,    -17.683116
64.920000,    -17.683116
64.930000,    -17.683116
64.940000,    -17.683116
64.950000,    -17.683116
64.960000,    -17.683116
64.970000,    -17.683116
64.980000,    -17.683116
64.990000,    -17.683116
65.000000,    -17.683116
65.010000,    -17.683116
65.020000,    -17.683116
65.030000,    -17.683116
65.040000,    -17.683116
65.050000,    -17.683116
65.060000,    -17.683116
65.070000,    -17.683116
65.080000,    -17.683116
65.090000,    -17.683116
65.100000,    -17.683116
65.110000,    -17.683116
65.120000,    -17.683116
65.130000,    -17.683116
65.140000,    -17.683116
65.150000,    -17.683116
65.160000,    -17.683116
65.170000,    -17.683116
65.180000,    -17.683116
65.190000,    -17.683116
65.200000,    -17.683116
65.210000,    -17.683116
65.220000,    -17.683116
65.230000,    -17.683116
65.240000,    -17.683116
65.250000,    -17.683116
65.260000,    -17.683116
65.270000,    -17.683116
65.280000,    -17.683116
65.290000,    -17.683116
65.300000,    -17.683116
65.310000,    -17.683116
65.320000,    -17.683116
65.330000,    -17.683116
65.340000,    -17.683116
65.350000,    -17.683116
65.360000,    -17.683116
65.370000,    -17.683116
65.380000,    -17.683116
65.390000,    -17.683116
65.400000,    -17.683116
65.410000,    -17.683116
65.420000,    -17.683116
65.430000,    -17.683116
65.440000,    -17.683116
65.450000,    -17.683116
65.460000,    -17.683116
65.470000,    -17.683116
65.480000,    -17.683116
65.490000,    -17.683116
65.500000,    -17.683116
65.510000,    -17.683116
65.520000,    -17.683116
65.530000,    -17.683116
65.540000,    -17.683116
65.550000,    -17.683116
65.560000,    -17.683116
65.570000,    -17.683116
65.580000,    -17.683116
65.590000,    -17.683116
65.600000,    -17.683116
65.610000,    -17.683116
65.620000,    -17.683116
65.630000,    -17.683116
65.640000,    -17.683116
65.650000,    -17.683116
65.660000,    -17.683116
65.670000,    -17.683116
65.680000,    -17.683116
65.690000,    -17.683116
65.700000,    -17.683116
65.710000,    -17.683116
65.720000,    -17.683116
65.730000,    -17.683116
65.740000,    -17.683116
65.750000,    -17.683116
65.760000,    -17.683116
65.770000,    -17.683116
65.780000,    -17.683116
65.790000,    -17.683116
65.800000,    -17.683116
65.810000,    -17.683116
65.820000,    -17.683116
65.830000,    -17.683116
65.840000,    -17.683116
65.850000,    -17.683116
65.860000,    -17.683116
65.870000,    -17.683116
65.880000,    -17.683116
65.890000,    -17.683116
65.900000,    -17.683116
65.910000,    -17.683116
65.920000,    -17.683116
65.930000,    -17.683116
65.940000,    -17.683116
65.950000,    -17.683116
65.960000,    -17.683116
65.970000,    -17.683116
65.980000,    -17.683116
65.990000,    -17.683116
66.000000,    -17.683116
66.010000,    -17.683116
66.020000,    -17.683116
66.030000,    -17.683116
66.040000,    -17.683116
66.050000,    -17.683116
66.060000,    -17.683116
66.070000,    -17.683116
66.080000,    -17.683116
66.090000,    -17.683116
66.100000,    -17.683116
66.110000,    -17.683116
66.120000,    -17.683116
66.130000,    -17.683116
66.140000,    -17.683116
66.150000,    -17.683116
66.160000,    -17.683116
66.170000,    -17.683116
66.180000,    -17.683116
66.190000,    -17.683116
66.200000,    -17.683116
66.210000,    -17.683116
66.220000,    -17.683116
66.230000,    -17.683116
66.240000,    -17.683116
66.250000,    -17.683116
66.260000,    -17.683116
66.270000,    -17.683116
66.280000,    -17.683116
66.290000,    -17.683116
66.300000,    -17.683116
66.310000,    -17.683116
66.320000,    -17.683116
66.330000,    -17.683116
66.340000,    -17.683116
66.350000,    -17.683116
66.360000,    -17.683116
66.370000,    -17.683116
66.380000,    -17.683116
66.390000,    -17.683116
66.400000,    -17.683116
66.410000,    -17.683116
66.420000,    -17.683116
66.430000,    -17.683116
66.440000,    -17.683116
66.450000,    -17.683116
66.460000,    -17.683116
66.470000,    -17.683116
66.480000,    -17.683116
66.490000,    -17.683116
66.500000,    -17.683116
66.510000,    -17.683116
66.520000,    -17.683116
66.530000,    -17.683116
66.540000,    -17.683116
66.550000,    -17.683116
66.560000,    -17.683116
66.570000,    -17.683116
66.580000,    -17.683116
66.590000,    -17.683116
66.600000,    -17.683116
66.610000,    -17.683116
66.620000,    -17.683116
66.630000,    -17.683116
66.640000,    -17.683116
66.650000,    -17.683116
66.660000,    -17.683116
66.670000,    -17.683116
66.680000,    -17.683116
66.690000,    -17.683116
66.700000,    -17.683116
66.710000,    -17.683116
66.720000,    -17.683116
66.730000,    -17.683116
66.740000,    -17.683116
66.750000,    -17.683116
66.760000,    -17.683116
66.770000,    -17.683116
66.780000,    -17.683116
66.790000,    -17.683116
66.800000,    -17.683116
66.810000,    -17.683116
66.820000,    -17.683116
66.830000,    -17.683116
66.840000,    -17.683116
66.850000,    -17.683116
66.860000,    -17.683116
66.870000,    -17.683116
66.880000,    -17.683116
66.890000,    -17.683116
66.900000,    -17.683116
66.910000,    -17.683116
66.920000,    -17.683116
66.930000,    -17.683116
66.940000,    -17.683116
66.950000,    -17.683116
66.960000,    -17.683116
66.970000,    -17.683116
66.980000,    -17.683116
66.990000,    -17.683116
67.000000,    -17.683116
67.010000,    -17.683116
67.020000,    -17.683116
67.030000,    -17.683116
67.040000,    -17.683116
67.050000,    -17.683116
67.060000,    -17.683116
67.070000,    -17.683116
67.080000,    -17.683116
67.090000,    -17.683116
67.100000,    -17.683116
67.110000,    -17.683116
67.120000,    -17.683116
67.130000,    -17.683116
67.140000,    -17.683116
67.150000,    -17.683116
67.160000,    -17.683116
67.170000,    -17.683116
67.180000,    -17.683116
67.190000,    -17.683116
67.200000,    -17.683116
67.210000,    -17.683116
67.220000,    -17.683116
67.230000,    -17.683116
67.240000,    -17.683116
67.250000,    -17.683116
67.260000,    -17.683116
67.270000,    -17.683116
67.280000,    -17.683116
67.290000,    -17.683116
67.300000,    -17.683116
67.310000,    -17.683116
67.320000,    -17.683116
67.330000,    -17.683116
67.340000,    -17.683116
67.350000,    -17.683116
67.360000,    -17.683116
67.370000,    -17.683116
67.380000,    -17.683116
67.390000,    -17.683116
67.400000,    -17.683116
67.410000,    -17.683116
67.420000,    -17.683116
67.430000,    -17.683116
67.440000,    -17.683116
67.450000,    -17.683116
67.460000,    -17.683116
67.470000,    -17.683116
67.480000,    -17.683116
67.490000,    -17.683116
67.500000,    -17.683116
67.510000,    -17.683116
67.520000,    -17.683116
67.530000,    -17.683116
67.540000,    -17.683116
67.550000,    -17.683116
67.560000,    -17.683116
67.570000,    -17.683116
67.580000,    -17.683116
67.590000,    -17.683116
67.600000,    -17.683116
67.610000,    -17.683116
67.620000,    -17.683116
67.630000,    -17.683116
67.640000,    -17.683116
67.650000,    -17.683116
67.660000,    -17.683116
67.670000,    -17.683116
67.680000,    -17.683116
67.690000,    -17.683116
67.700000,    -17.683116
67.710000,    -17.683116
67.720000,    -17.683116
67.730000,    -17.683116
67.740000,    -17.683116
67.750000,    -17.683116
67.760000,    -17.683116
67.770000,    -17.683116
67.780000,    -17.683116
67.790000,    -17.683116
67.800000,    -17.683116
67.810000,    -17.683116
67.820000,    -17.683116
67.830000,    -17.683116
67.840000,    -17.683116
67.850000,    -17.683116
67.860000,    -17.683116
67.870000,    -17.683116
67.880000,    -17.683116
67.890000,    -17.683116
67.900000,    -17.683116
67.910000,    -17.683116
67.920000,    -17.683116
67.930000,    -17.683116
67.940000,    -17.683116
67.950000,    -17.683116
67.960000,    -17.683116
67.970000,    -17.683116
67.980000,    -17.683116
67.990000,    -17.683116
68.000000,    -17.683116
68.010000,    -17.683116
68.020000,    -17.683116
68.030000,    -17.683116
68.040000,    -17.683116
68.050000,    -17.683116
68.060000,    -17.683116
68.070000,    -17.683116
68.080000,    -17.683116
68.090000,    -17.683116
68.100000,    -17.683116
68.110000,    -17.683116
68.120000,    -17.683116
68.130000,    -17.683116
68.140000,    -17.683116
68.150000,    -17.683116
68.160000,    -17.683116
68.170000,    -17.683116
68.180000,    -17.683116
68.190000,    -17.683116
68.200000,    -17.683116
68.210000,    -17.683116
68.220000,    -17.683116
68.230000,    -17.683116
68.240000,    -17.683116
68.250000,    -17.683116
68.260000,    -17.683116
68.270000,    -17.683116
68.280000,    -17.683116
68.290000,    -17.683116
68.300000,    -17.683116
68.310000,    -17.683116
68.320000,    -17.683116
68.330000,    -17.683116
68.340000,    -17.683116
68.350000,    -17.683116
68.360000,    -17.683116
68.370000,    -17.683116
68.380000,    -17.683116
68.390000,    -17.683116
68.400000,    -17.683116
68.410000,    -17.683116
68.420000,    -17.683116
68.430000,    -17.683116
68.440000,    -17.683116
68.450000,    -17.683116
68.460000,    -17.683116
68.470000,    -17.683116
68.480000,    -17.683116
68.490000,    -17.683116
68.500000,    -17.683116
68.510000,    -17.683116
68.520000,    -17.683116
68.530000,    -17.683116
68.540000,    -17.683116
68.550000,    -17.683116
68.560000,    -17.683116
68.570000,    -17.683116
68.580000,    -17.683116
68.590000,    -17.683116
68.600000,    -17.683116
68.610000,    -17.683116
68.620000,    -17.683116
68.630000,    -17.683116
68.640000,    -17.683116
68.650000,    -17.683116
68.660000,    -17.683116
68.670000,    -17.683116
68.680000,    -17.683116
68.690000,    -17.683116
68.700000,    -17.683116
68.710000,    -17.683116
68.720000,    -17.683116
68.730000,    -17.683116
68.740000,    -17.683116
68.750000,    -17.683116
68.760000,    -17.683116
68.770000,    -17.683116
68.780000,    -17.683116
68.790000,    -17.683116
68.800000,    -17.683116
68.810000,    -17.683116
68.820000,    -17.683116
68.830000,    -17.683116
68.840000,    -17.683116
68.850000,    -17.683116
68.860000,    -17.683116
68.870000,    -17.683116
68.880000,    -17.683116
68.890000,    -17.683116
68.900000,    -17.683116
68.910000,    -17.683116
68.920000,    -17.683116
68.930000,    -17.683116
68.940000,    -17.683116
68.950000,    -17.683116
68.960000,    -17.683116
68.970000,    -17.683116
68.980000,    -17.683116
68.990000,    -17.683116
69.000000,    -17.683116
69.010000,    -17.683116
69.020000,    -17.683116
69.030000,    -17.683116
69.040000,    -17.683116
69.050000,    -17.683116
69.060000,    -17.683116
69.070000,    -17.683116
69.080000,    -17.683116
69.090000,    -17.683116
69.100000,    -17.683116
69.110000,    -17.683116
69.120000,    -17.683116
69.130000,    -17.683116
69.140000,    -17.683116
69.150000,    -17.683116
69.160000,    -17.683116
69.170000,    -17.683116
69.180000,    -17.683116
69.190000,    -17.683116
69.200000,    -17.683116
69.210000,    -17.683116
69.220000,    -17.683116
69.230000,    -17.683116
69.240000,    -17.683116
69.250000,    -17.683116
69.260000,    -17.683116
69.270000,    -17.683116
69.280000,    -17.683116
69.290000,    -17.683116
69.300000,    -17.683116
69.310000,    -17.683116
69.320000,    -17.683116
69.330000,    -17.683116
69.340000,    -17.683116
69.350000,    -17.683116
69.360000,    -17.683116
69.370000,    -17.683116
69.380000,    -17.683116
69.390000,    -17.683116
69.400000,    -17.683116
69.410000,    -17.683116
69.420000,    -17.683116
69.430000,    -17.683116
69.440000,    -17.683116
69.450000,    -17.683116
69.460000,    -17.683116
69.470000,    -17.683116
69.480000,    -17.683116
69.490000,    -17.683116
69.500000,    -17.683116
69.510000,    -17.683116
69.520000,    -17.683116
69.530000,    -17.683116
69.540000,    -17.683116
69.550000,    -17.683116
69.560000,    -17.683116
69.570000,    -17.683116
69.580000,    -17.683116
69.590000,    -17.683116
69.600000,    -17.683116
69.610000,    -17.683116
69.620000,    -17.683116
69.630000,    -17.683116
69.640000,    -17.683116
69.650000,    -17.683116
69.660000,    -17.683116
69.670000,    -17.683116
69.680000,    -17.683116
69.690000,    -17.683116
69.700000,    -17.683116
69.710000,    -17.683116
69.720000,    -17.683116
69.730000,    -17.683116
69.740000,    -17.683116
69.750000,    -17.683116
69.760000,    -17.683116
69.770000,    -17.683116
69.780000,    -17.683116
69.790000,    -17.683116
69.800000,    -17.683116
69.810000,    -17.683116
69.820000,    -17.683116
69.830000,    -17.683116
69.840000,    -17.683116
69.850000,    -17.683116
69.860000,    -17.683116
69.870000,    -17.683116
69.880000,    -17.683116
69.890000,    -17.683116
69.900000,    -17.683116
69.910000,    -17.683116
69.920000,    -17.683116
69.930000,    -17.683116
69.940000,    -17.683116
69.950000,    -17.683116
69.960000,    -17.683116
69.970000,    -17.683116
69.980000,    -17.683116
69.990000,    -17.683116
70.000000,    -17.683116
70.010000,    -17.683116
70.020000,    -17.683116
70.030000,    -17.683116
70.040000,    -17.683116
70.050000,    -17.683116
70.060000,    -17.683116
70.070000,    -17.683116
70.080000,    -17.683116
70.090000,    -17.683116
70.100000,    -17.683116
70.110000,    -17.683116
70.120000,    -17.683116
70.130000,    -17.683116
70.140000,    -17.683116
70.150000,    -17.683116
70.160000,    -17.683116
70.170000,    -17.683116
70.180000,    -17.683116
70.190000,    -17.683116
70.200000,    -17.683116
70.210000,    -17.683116
70.220000,    -17.683116
70.230000,    -17.683116
70.240000,    -17.683116
70.250000,    -17.683116
70.260000,    -17.683116
70.270000,    -17.683116
70.280000,    -17.683116
70.290000,    -17.683116
70.300000,    -17.683116
70.310000,    -17.683116
70.320000,    -17.683116
70.330000,    -17.683116
70.340000,    -17.683116
70.350000,    -17.683116
70.360000,    -17.683116
70.370000,    -17.683116
70.380000,    -17.683116
70.390000,    -17.683116
70.400000,    -17.683116
70.410000,    -17.683116
70.420000,    -17.683116
70.430000,    -17.683116
70.440000,    -17.683116
70.450000,    -17.683116
70.460000,    -17.683116
70.470000,    -17.683116
70.480000,    -17.683116
70.490000,    -17.683116
70.500000,    -17.683116
70.510000,    -17.683116
70.520000,    -17.683116
70.530000,    -17.683116
70.540000,    -17.683116
70.550000,    -17.683116
70.560000,    -17.683116
70.570000,    -17.683116
70.580000,    -17.683116
70.590000,    -17.683116
70.600000,    -17.683116
70.610000,    -17.683116
70.620000,    -17.683116
70.630000,    -17.683116
70.640000,    -17.683116
70.650000,    -17.683116
70.660000,    -17.683116
70.670000,    -17.683116
70.680000,    -17.683116
70.690000,    -17.683116
70.700000,    -17.683116
70.710000,    -17.683116
70.720000,    -17.683116
70.730000,    -17.683116
70.740000,    -17.683116
70.750000,    -17.683116
70.760000,    -17.683116
70.770000,    -17.683116
70.780000,    -17.683116
70.790000,    -17.683116
70.800000,    -17.683116
70.810000,    -17.683116
70.820000,    -17.683116
70.830000,    -17.683116
70.840000,    -17.683116
70.850000,    -17.683116
70.860000,    -17.683116
70.870000,    -17.683116
70.880000,    -17.683116
70.890000,    -17.683116
70.900000,    -17.683116
70.910000,    -17.683116
70.920000,    -17.683116
70.930000,    -17.683116
70.940000,    -17.683116
70.950000,    -17.683116
70.960000,    -17.683116
70.970000,    -17.683116
70.980000,    -17.683116
70.990000,    -17.683116
71.000000,    -17.683116
71.010000,    -17.683116
71.020000,    -17.683116
71.030000,    -17.683116
71.040000,    -17.683116
71.050000,    -17.683116
71.060000,    -17.683116
71.070000,    -17.683116
71.080000,    -17.683116
71.090000,    -17.683116
71.100000,    -17.683116
71.110000,    -17.683116
71.120000,    -17.683116
71.130000,    -17.683116
71.140000,    -17.683116
71.150000,    -17.683116
71.160000,    -17.683116
71.170000,    -17.683116
71.180000,    -17.683116
71.190000,    -17.683116
71.200000,    -17.683116
71.210000,    -17.683116
71.220000,    -17.683116
71.230000,    -17.683116
71.240000,    -17.683116
71.250000,    -17.683116
71.260000,    -17.683116
71.270000,    -17.683116
71.280000,    -17.683116
71.290000,    -17.683116
71.300000,    -17.683116
71.310000,    -17.683116
71.320000,    -17.683116
71.330000,    -17.683116
71.340000,    -17.683116
71.350000,    -17.683116
71.360000,    -17.683116
71.370000,    -17.683116
71.380000,    -17.683116
71.390000,    -17.683116
71.400000,    -17.683116
71.410000,    -17.683116
71.420000,    -17.683116
71.430000,    -17.683116
71.440000,    -17.683116
71.450000,    -17.683116
71.460000,    -17.683116
71.470000,    -17.683116
71.480000,    -17.683116
71.490000,    -17.683116
71.500000,    -17.683116
71.510000,    -17.683116
71.520000,    -17.683116
71.530000,    -17.683116
71.540000,    -17.683116
71.550000,    -17.683116
71.560000,    -17.683116
71.570000,    -17.683116
71.580000,    -17.683116
71.590000,    -17.683116
71.600000,    -17.683116
71.610000,    -17.683116
71.620000,    -17.683116
71.630000,    -17.683116
71.640000,    -17.683116
71.650000,    -17.683116
71.660000,    -17.683116
71.670000,    -17.683116
71.680000,    -17.683116
71.690000,    -17.683116
71.700000,    -17.683116
71.710000,    -17.683116
71.720000,    -17.683116
71.730000,    -17.683116
71.740000,    -17.683116
71.750000,    -17.683116
71.760000,    -17.683116
71.770000,    -17.683116
71.780000,    -17.683116
71.790000,    -17.683116
71.800000,    -17.683116
71.810000,    -17.683116
71.820000,    -17.683116
71.830000,    -17.683116
71.840000,    -17.683116
71.850000,    -17.683116
71.860000,    -17.683116
71.870000,    -17.683116
71.880000,    -17.683116
71.890000,    -17.683116
71.900000,    -17.683116
71.910000,    -17.683116
71.920000,    -17.683116
71.930000,    -17.683116
71.940000,    -17.683116
71.950000,    -17.683116
71.960000,    -17.683116
71.970000,    -17.683116
71.980000,    -17.683116
71.990000,    -17.683116
72.000000,    -17.683116
72.010000,    -17.683116
72.020000,    -17.683116
72.030000,    -17.683116
72.040000,    -17.683116
72.050000,    -17.683116
72.060000,    -17.683116
72.070000,    -17.683116
72.080000,    -17.683116
72.090000,    -17.683116
72.100000,    -17.683116
72.110000,    -17.683116
72.120000,    -17.683116
72.130000,    -17.683116
72.140000,    -17.683116
72.150000,    -17.683116
72.160000,    -17.683116
72.170000,    -17.683116
72.180000,    -17.683116
72.190000,    -17.683116
72.200000,    -17.683116
72.210000,    -17.683116
72.220000,    -17.683116
72.230000,    -17.683116
72.240000,    -17.683116
72.250000,    -17.683116
72.260000,    -17.683116
72.270000,    -17.683116
72.280000,    -17.683116
72.290000,    -17.683116
72.300000,    -17.683116
72.310000,    -17.683116
72.320000,    -17.683116
72.330000,    -17.683116
72.340000,    -17.683116
72.350000,    -17.683116
72.360000,    -17.683116
72.370000,    -17.683116
72.380000,    -17.683116
72.390000,    -17.683116
72.400000,    -17.683116
72.410000,    -17.683116
72.420000,    -17.683116
72.430000,    -17.683116
72.440000,    -17.683116
72.450000,    -17.683116
72.460000,    -17.683116
72.470000,    -17.683116
72.480000,    -17.683116
72.490000,    -17.683116
72.500000,    -17.683116
72.510000,    -17.683116
72.520000,    -17.683116
72.530000,    -17.683116
72.540000,    -17.683116
72.550000,    -17.683116
72.560000,    -17.683116
72.570000,    -17.683116
72.580000,    -17.683116
72.590000,    -17.683116
72.600000,    -17.683116
72.610000,    -17.683116
72.620000,    -17.683116
72.630000,    -17.683116
72.640000,    -17.683116
72.650000,    -17.683116
72.660000,    -17.683116
72.670000,    -17.683116
72.680000,    -17.683116
72.690000,    -17.683116
72.700000,    -17.683116
72.710000,    -17.683116
72.720000,    -17.683116
72.730000,    -17.683116
72.740000,    -17.683116
72.750000,    -17.683116
72.760000,    -17.683116
72.770000,    -17.683116
72.780000,    -17.683116
72.790000,    -17.683116
72.800000,    -17.683116
72.810000,    -17.683116
72.820000,    -17.683116
72.830000,    -17.683116
72.840000,    -17.683116
72.850000,    -17.683116
72.860000,    -17.683116
72.870000,    -17.683116
72.880000,    -17.683116
72.890000,    -17.683116
72.900000,    -17.683116
72.910000,    -17.683116
72.920000,    -17.683116
72.930000,    -17.683116
72.940000,    -17.683116
72.950000,    -17.683116
72.960000,    -17.683116
72.970000,    -17.683116
72.980000,    -17.683116
72.990000,    -17.683116
73.000000,    -17.683116
73.010000,    -17.683116
73.020000,    -17.683116
73.030000,    -17.683116
73.040000,    -17.683116
73.050000,    -17.683116
73.060000,    -17.683116
73.070000,    -17.683116
73.080000,    -17.683116
73.090000,    -17.683116
73.100000,    -17.683116
73.110000,    -17.683116
73.120000,    -17.683116
73.130000,    -17.683116
73.140000,    -17.683116
73.150000,    -17.683116
73.160000,    -17.683116
73.170000,    -17.683116
73.180000,    -17.683116
73.190000,    -17.683116
73.200000,    -17.683116
73.210000,    -17.683116
73.220000,    -17.683116
73.230000,    -17.683116
73.240000,    -17.683116
73.250000,    -17.683116
73.260000,    -17.683116
73.270000,    -17.683116
73.280000,    -17.683116
73.290000,    -17.683116
73.300000,    -17.683116
73.310000,    -17.683116
73.320000,    -17.683116
73.330000,    -17.683116
73.340000,    -17.683116
73.350000,    -17.683116
73.360000,    -17.683116
73.370000,    -17.683116
73.380000,    -17.683116
73.390000,    -17.683116
73.400000,    -17.683116
73.410000,    -17.683116
73.420000,    -17.683116
73.430000,    -17.683116
73.440000,    -17.683116
73.450000,    -17.683116
73.460000,    -17.683116
73.470000,    -17.683116
73.480000,    -17.683116
73.490000,    -17.683116
73.500000,    -17.683116
73.510000,    -17.683116
73.520000,    -17.683116
73.530000,    -17.683116
73.540000,    -17.683116
73.550000,    -17.683116
73.560000,    -17.683116
73.570000,    -17.683116
73.580000,    -17.683116
73.590000,    -17.683116
73.600000,    -17.683116
73.610000,    -17.683116
73.620000,    -17.683116
73.630000,    -17.683116
73.640000,    -17.683116
73.650000,    -17.683116
73.660000,    -17.683116
73.670000,    -17.683116
73.680000,    -17.683116
73.690000,    -17.683116
73.700000,    -17.683116
73.710000,    -17.683116
73.720000,    -17.683116
73.730000,    -17.683116
73.740000,    -17.683116
73.750000,    -17.683116
73.760000,    -17.683116
73.770000,    -17.683116
73.780000,    -17.683116
73.790000,    -17.683116
73.800000,    -17.683116
73.810000,    -17.683116
73.820000,    -17.683116
73.830000,    -17.683116
73.840000,    -17.683116
73.850000,    -17.683116
73.860000,    -17.683116
73.870000,    -17.683116
73.880000,    -17.683116
73.890000,    -17.683116
73.900000,    -17.683116
73.910000,    -17.683116
73.920000,    -17.683116
73.930000,    -17.683116
73.940000,    -17.683116
73.950000,    -17.683116
73.960000,    -17.683116
73.970000,    -17.683116
73.980000,    -17.683116
73.990000,    -17.683116
74.000000,    -17.683116
74.010000,    -17.683116
74.020000,    -17.683116
74.030000,    -17.683116
74.040000,    -17.683116
74.050000,    -17.683116
74.060000,    -17.683116
74.070000,    -17.683116
74.080000,    -17.683116
74.090000,    -17.683116
74.100000,    -17.683116
74.110000,    -17.683116
74.120000,    -17.683116
74.130000,    -17.683116
74.140000,    -17.683116
74.150000,    -17.683116
74.160000,    -17.683116
74.170000,    -17.683116
74.180000,    -17.683116
74.190000,    -17.683116
74.200000,    -17.683116
74.210000,    -17.683116
74.220000,    -17.683116
74.230000,    -17.683116
74.240000,    -17.683116
74.250000,    -17.683116
74.260000,    -17.683116
74.270000,    -17.683116
74.280000,    -17.683116
74.290000,    -17.683116
74.300000,    -17.683116
74.310000,    -17.683116
74.320000,    -17.683116
74.330000,    -17.683116
74.340000,    -17.683116
74.350000,    -17.683116
74.360000,    -17.683116
74.370000,    -17.683116
74.380000,    -17.683116
74.390000,    -17.683116
74.400000,    -17.683116
74.410000,    -17.683116
74.420000,    -17.683116
74.430000,    -17.683116
74.440000,    -17.683116
74.450000,    -17.683116
74.460000,    -17.683116
74.470000,    -17.683116
74.480000,    -17.683116
74.490000,    -17.683116
74.500000,    -17.683116
74.510000,    -17.683116
74.520000,    -17.683116
74.530000,    -17.683116
74.540000,    -17.683116
74.550000,    -17.683116
74.560000,    -17.683116
74.570000,    -17.683116
74.580000,    -17.683116
74.590000,    -17.683116
74.600000,    -17.683116
74.610000,    -17.683116
74.620000,    -17.683116
74.630000,    -17.683116
74.640000,    -17.683116
74.650000,    -17.683116
74.660000,    -17.683116
74.670000,    -17.683116
74.680000,    -17.683116
74.690000,    -17.683116
74.700000,    -17.683116
74.710000,    -17.683116
74.720000,    -17.683116
74.730000,    -17.683116
74.740000,    -17.683116
74.750000,    -17.683116
74.760000,    -17.683116
74.770000,    -17.683116
74.780000,    -17.683116
74.790000,    -17.683116
74.800000,    -17.683116
74.810000,    -17.683116
74.820000,    -17.683116
74.830000,    -17.683116
74.840000,    -17.683116
74.850000,    -17.683116
74.860000,    -17.683116
74.870000,    -17.683116
74.880000,    -17.683116
74.890000,    -17.683116
74.900000,    -17.683116
74.910000,    -17.683116
74.920000,    -17.683116
74.930000,    -17.683116
74.940000,    -17.683116
74.950000,    -17.683116
74.960000,    -17.683116
74.970000,    -17.683116
74.980000,    -17.683116
74.990000,    -17.683116
75.000000,    -17.683116
75.010000,    -17.683116
75.020000,    -17.683116
75.030000,    -17.683116
75.040000,    -17.683116
75.050000,    -17.683116
75.060000,    -17.683116
75.070000,    -17.683116
75.080000,    -17.683116
75.090000,    -17.683116
75.100000,    -17.683116
75.110000,    -17.683116
75.120000,    -17.683116
75.130000,    -17.683116
75.140000,    -17.683116
75.150000,    -17.683116
75.160000,    -17.683116
75.170000,    -17.683116
75.180000,    -17.683116
75.190000,    -17.683116
75.200000,    -17.683116
